Date,Open,High,Low,Close,Adj Close,Volume
2019-07-16,52.28,53.79,52.28,53.28,52.72,3601100
2019-07-15,52.35,53.0,52.18,52.26,51.71,3191400
2019-07-12,52.0,52.81,51.82,52.51,51.95,2643100
2019-07-11,52.17,52.23,51.77,51.84,51.29,2094500
2019-07-10,51.91,52.34,51.72,51.86,51.31,3224000
2019-07-09,51.71,52.24,51.47,51.69,51.14,3121800
2019-07-08,51.6,52.29,51.41,52.08,51.53,3164700
2019-07-05,51.85,52.25,51.46,51.88,51.33,2113200
2019-07-03,51.77,52.23,51.58,51.89,51.34,2717000
2019-07-02,51.91,52.25,51.03,51.43,50.89,2909300
2019-07-01,51.2,51.83,51.05,51.54,50.99,3350600
2019-06-28,50.96,51.18,50.65,50.78,50.24,5965400
2019-06-27,50.76,51.47,50.5,50.74,50.2,3856700
2019-06-26,51.07,51.38,50.35,50.7,50.16,3847600
2019-06-25,51.12,51.61,50.96,51.0,50.46,2954000
2019-06-24,51.46,51.5,50.91,51.22,50.68,2384200
2019-06-21,51.52,51.99,51.12,51.25,50.71,4733300
2019-06-20,51.82,51.91,51.03,51.52,50.97,3884300
2019-06-19,52.0,52.1,50.89,51.51,50.96,3903300
2019-06-18,51.43,52.46,51.16,51.7,51.15,3068800
2019-06-17,51.61,51.7,51.07,51.18,50.64,2811200
2019-06-14,52.54,52.59,51.38,51.82,51.27,2535300
2019-06-13,51.11,52.75,51.07,52.38,51.82,4241800
2019-06-12,50.59,51.11,50.42,50.81,50.27,2571600
2019-06-11,50.56,51.14,50.27,50.58,50.04,2949000
2019-06-10,50.85,51.33,50.28,50.3,49.77,3016600
2019-06-07,50.16,50.96,50.08,50.37,49.84,2032300
2019-06-06,50.25,50.5,49.54,49.98,49.45,2385900
2019-06-05,49.59,50.29,49.4,50.22,49.69,4456100
2019-06-04,48.24,49.22,48.17,48.95,48.43,6212700
2019-06-03,47.6,48.35,47.4,47.79,47.11,5231200
2019-05-31,48.91,49.01,47.44,47.6,46.92,5193900
2019-05-30,49.57,49.89,49.06,49.39,48.68,2792300
2019-05-29,50.15,50.15,49.11,49.56,48.85,3703100
2019-05-28,50.73,50.93,49.99,50.03,49.31,3446600
2019-05-24,51.11,51.56,50.88,51.15,50.42,2311900
2019-05-23,52.05,52.05,50.36,50.96,50.23,5438200
2019-05-22,53.24,53.52,52.52,52.57,51.82,3192000
2019-05-21,52.55,53.44,52.4,53.37,52.61,3471400
2019-05-20,51.78,52.51,51.73,52.01,51.27,2658200
2019-05-17,52.06,52.98,51.95,52.24,51.49,2173200
2019-05-16,52.17,53.01,52.0,52.59,51.84,3176100
2019-05-15,51.01,52.44,50.71,52.01,51.27,3086600
2019-05-14,51.12,51.94,50.9,51.65,50.91,2616100
2019-05-13,51.77,51.84,50.78,51.04,50.31,3285700
2019-05-10,52.15,52.88,51.18,52.74,51.98,2564700
2019-05-09,51.9,52.52,51.8,52.46,51.71,2749100
2019-05-08,51.89,52.89,51.61,52.41,51.66,3464800
2019-05-07,53.04,53.12,51.45,52.21,51.46,4893900
2019-05-06,52.81,53.61,52.72,53.48,52.71,2307600
2019-05-03,53.52,53.93,53.29,53.62,52.85,2502100
2019-05-02,53.99,54.49,53.36,53.37,52.61,2903900
2019-05-01,54.6,54.61,53.86,53.9,53.13,2514200
2019-04-30,53.93,54.56,53.52,54.23,53.45,3861000
2019-04-29,52.99,54.07,52.74,53.83,53.06,4029400
2019-04-26,53.25,53.55,52.94,52.98,52.22,3939400
2019-04-25,53.12,54.86,52.64,53.35,52.59,7115900
2019-04-24,52.91,53.04,52.39,52.93,52.17,4074200
2019-04-23,51.78,52.92,51.56,52.79,52.03,3600000
2019-04-22,51.86,52.07,51.46,51.71,50.97,2971500
2019-04-18,52.66,52.77,51.9,52.18,51.43,3342100
2019-04-17,53.39,53.63,52.47,52.76,52.0,2571000
2019-04-16,52.26,52.97,51.98,52.78,52.02,2941000
2019-04-15,53.06,53.06,52.28,52.29,51.54,2524600
2019-04-12,53.27,53.64,52.71,53.13,52.37,2738400
2019-04-11,52.75,53.51,52.69,53.0,52.24,3287100
2019-04-10,52.57,52.76,51.72,52.62,51.87,3910700
2019-04-09,51.63,52.08,51.38,51.89,51.15,3380600
2019-04-08,52.26,52.5,51.67,51.94,51.2,7001700
2019-04-05,53.25,53.73,53.06,53.25,52.49,2531800
2019-04-04,53.25,53.3,52.21,53.18,52.42,2799500
2019-04-03,52.95,53.52,52.82,52.89,52.13,3098300
2019-04-02,53.17,53.43,52.15,52.71,51.96,4412800
2019-04-01,52.27,53.05,52.02,52.41,51.66,6312900
2019-03-29,50.58,52.1,50.45,51.91,51.17,6669600
2019-03-28,49.8,50.72,49.72,50.45,49.73,7368900
2019-03-27,48.5,50.25,48.5,49.83,49.12,8071800
2019-03-26,48.85,49.48,48.58,48.75,48.05,3821400
2019-03-25,49.26,49.54,48.53,48.69,47.99,4501800
2019-03-22,50.42,50.52,49.3,49.32,48.61,4834900
2019-03-21,49.7,51.03,49.7,50.74,50.01,5574100
2019-03-20,50.5,50.7,49.41,49.7,48.99,5785700
2019-03-19,51.17,51.72,50.48,50.74,50.01,4319700
2019-03-18,51.34,51.53,51.0,51.08,50.35,4217300
2019-03-15,51.16,51.72,50.95,51.37,50.63,7146500
2019-03-14,50.78,51.59,50.61,51.16,50.43,7699800
2019-03-13,50.89,51.78,48.58,50.61,49.89,12543800
2019-03-12,51.38,51.43,49.91,50.4,49.68,8767000
2019-03-11,49.9,51.64,49.82,51.61,50.87,6185700
2019-03-08,52.01,52.01,51.32,51.77,51.03,4648100
2019-03-07,52.83,53.18,51.96,52.43,51.68,5552200
2019-03-06,53.5,53.78,52.76,53.06,52.3,5114900
2019-03-05,54.0,54.4,53.32,53.39,52.63,5211600
2019-03-04,54.22,54.56,53.26,53.83,52.9,4526200
2019-03-01,56.28,56.58,54.05,54.34,53.4,9041400
2019-02-28,53.89,56.96,53.68,56.04,55.07,15308200
2019-02-27,53.49,54.2,53.31,53.85,52.92,5569200
2019-02-26,53.96,54.63,53.67,53.69,52.76,5806600
2019-02-25,53.91,54.2,53.6,53.96,53.03,5650600
2019-02-22,54.13,54.39,53.47,53.62,52.69,4569600
2019-02-21,54.2,54.75,54.05,54.31,53.37,4916600
2019-02-20,55.04,55.39,54.18,54.41,53.47,11873100
2019-02-19,57.35,58.16,56.66,57.67,56.68,5656300
2019-02-15,58.5,58.6,57.64,57.7,56.7,4992000
2019-02-14,57.61,58.49,57.15,58.0,57.0,5013400
2019-02-13,57.97,58.57,57.81,58.0,57.0,3969200
2019-02-12,58.28,58.74,57.51,57.7,56.7,3612800
2019-02-11,58.07,58.44,57.6,58.28,57.27,4081700
2019-02-08,56.97,57.65,56.81,57.65,56.66,3151400
2019-02-07,57.17,57.67,57.12,57.48,56.49,3130500
2019-02-06,57.55,57.72,56.64,57.61,56.62,5305600
2019-02-05,58.5,58.77,57.53,57.88,56.88,5130900
